0.94271 0.00000 
0.92412 0.00000 
0.90542 0.00000 
0.88735 0.00000 
0.87044 0.00000 
0.85374 0.00000 
0.83715 0.00000 
0.82145 0.00000 
0.80587 0.00000 
0.79112 0.00000 
0.77743 0.00000 
0.76400 0.00000 
0.75125 0.00000 
0.73932 0.00000 
0.72687 0.00000 
0.71669 0.00000 
0.70817 0.00000 
0.69939 0.00000 
0.69227 0.00000 
0.68546 0.00000 
0.67960 0.00000 
0.67494 0.00000 
0.67132 0.00000 
0.66873 0.00000 
0.66705 0.00000 
0.66642 0.00000 
0.66705 0.00000 
0.66873 0.00000 
0.67132 0.00000 
0.67494 0.00000 
0.67958 0.00000 
0.68546 0.00000 
0.69227 0.00000 
0.69939 0.00000 
0.70846 0.00000 
0.71765 0.00000 
0.72834 0.00000 
0.73932 0.00000 
0.75141 0.00000 
0.76357 0.00000 
0.77739 0.00000 
0.79148 0.00000 
0.80583 0.00000 
0.82108 0.00000 
0.83701 0.00000 
0.85371 0.00000 
0.87064 0.00000 
0.88778 0.00000 
0.90574 0.00000 
0.92414 0.00000 
0.94274 0.00000 
0.96152 0.00000 
0.98047 0.00000 
1.00004 0.00000 
1.02026 0.00000 
1.04084 0.00000 
1.06184 0.00000 
1.08267 0.00000 
1.10396 0.00000 
1.12538 0.00000 
1.14694 0.00000 
1.16862 0.00000 
1.19042 0.00000 
1.21271 0.00000 
1.23533 0.00000 
1.25785 0.00000 
1.28047 0.00000 
1.30320 0.00000 
1.32601 0.00000 
1.34950 0.00000 
1.37269 0.00000 
1.39597 0.00000 
1.41932 0.00000 
1.44275 0.00000 
1.46689 0.00000 
1.49064 0.00000 
1.51445 0.00000 
1.53832 0.00000 
1.56268 0.00000 
1.58682 0.00000 
1.61102 0.00000 
1999998.00000 0.00000 
1999998.00000 0.00000 
1999998.00000 0.00000 
1999998.00000 0.00000 
1999998.00000 0.00000 
1999998.00000 0.00000 
1999998.00000 0.00000 
1999998.00000 0.00000 
1999998.00000 0.00000 
1999998.00000 0.00000 
1999998.00000 0.00000 
1999998.00000 0.00000 
1999998.00000 0.00000 
1999998.00000 0.00000 
1999998.00000 0.00000 
1999998.00000 0.00000 
1999998.00000 0.00000 
1999998.00000 0.00000 
1999998.00000 0.00000 
1999998.00000 0.00000 
1999998.00000 0.00000 
1999998.00000 0.00000 
1999998.00000 0.00000 
1999998.00000 0.00000 
1999998.00000 0.00000 
1999998.00000 0.00000 
1999998.00000 0.00000 
1999998.00000 0.00000 
1999998.00000 0.00000 
1999998.00000 0.00000 
1999998.00000 0.00000 
1999998.00000 0.00000 
1999998.00000 0.00000 
1999998.00000 0.00000 
1999998.00000 0.00000 
1999998.00000 0.00000 
1999998.00000 0.00000 
1999998.00000 0.00000 
1999998.00000 0.00000 
1999998.00000 0.00000 
1999998.00000 0.00000 
1999998.00000 0.00000 
1999998.00000 0.00000 
1999998.00000 0.00000 
1999998.00000 0.00000 
1999998.00000 0.00000 
1999998.00000 0.00000 
1999998.00000 0.00000 
1999998.00000 0.00000 
1999998.00000 0.00000 
1999998.00000 0.00000 
1999998.00000 0.00000 
1999998.00000 0.00000 
1999998.00000 0.00000 
1999998.00000 0.00000 
1999998.00000 0.00000 
1999998.00000 0.00000 
1999998.00000 0.00000 
1999998.00000 0.00000 
1999998.00000 0.00000 
1999998.00000 0.00000 
1999998.00000 0.00000 
1999998.00000 0.00000 
1999998.00000 0.00000 
1999998.00000 0.00000 
1999998.00000 0.00000 
1999998.00000 0.00000 
1999998.00000 0.00000 
1999998.00000 0.00000 
1999998.00000 0.00000 
1999998.00000 0.00000 
1999998.00000 0.00000 
1999998.00000 0.00000 
1999998.00000 0.00000 
1999998.00000 0.00000 
1999998.00000 0.00000 
1999998.00000 0.00000 
1999998.00000 0.00000 
1999998.00000 0.00000 
1999998.00000 0.00000 
1999998.00000 0.00000 
1999998.00000 0.00000 
1999998.00000 0.00000 
1999998.00000 0.00000 
1999998.00000 0.00000 
1999998.00000 0.00000 
1999998.00000 0.00000 
1999998.00000 0.00000 
1999998.00000 0.00000 
1999998.00000 0.00000 
1999998.00000 0.00000 
1999998.00000 0.00000 
1999998.00000 0.00000 
1999998.00000 0.00000 
1999998.00000 0.00000 
1999998.00000 0.00000 
1999998.00000 0.00000 
1999998.00000 0.00000 
1999998.00000 0.00000 
1999998.00000 0.00000 
1999998.00000 0.00000 
1999998.00000 0.00000 
1999998.00000 0.00000 
1999998.00000 0.00000 
1999998.00000 0.00000 
1999998.00000 0.00000 
1999998.00000 0.00000 
1999998.00000 0.00000 
1999998.00000 0.00000 
1999998.00000 0.00000 
1999998.00000 0.00000 
1999998.00000 0.00000 
1999998.00000 0.00000 
1999998.00000 0.00000 
1999998.00000 0.00000 
1999998.00000 0.00000 
1999998.00000 0.00000 
1999998.00000 0.00000 
1999998.00000 0.00000 
